y,age,category0,num0,category1,num1,category2,category3,category4,category5,category6,num2,num3,num4,category7,yhat
0,73,6,80986,0,9,1,5,1,0,1,0,0,20,0,0
1,45,0,26502,2,13,0,1,0,0,0,0,0,72,0,1
0,62,7,159908,1,10,3,0,4,0,0,0,0,16,0,0
0,40,2,349405,2,11,2,8,4,0,0,0,0,36,0,0
0,34,1,267352,7,7,3,6,2,0,1,0,0,30,0,0
0,45,2,98092,1,9,1,5,1,0,0,0,0,60,0,0
1,40,0,202872,2,9,1,2,5,1,0,0,0,40,0,0
0,35,2,165767,4,10,0,5,0,0,0,0,0,40,0,0
0,34,2,112062,7,14,1,6,4,0,0,0,0,40,0,0
0,47,1,170850,0,13,0,11,0,0,0,0,0,48,0,1
0,35,2,127930,3,9,5,2,0,0,0,0,0,60,0,0
0,18,0,312353,11,8,2,0,5,0,1,0,0,20,1,0
0,30,2,70377,1,9,2,3,3,0,1,0,0,40,0,0
0,27,0,122922,2,13,1,7,3,0,1,0,0,40,0,0
0,26,0,345405,3,9,1,6,2,0,0,2885,0,40,0,0
0,20,0,42706,1,10,1,12,3,0,0,0,0,72,0,0
0,27,0,179915,5,13,3,7,3,0,0,0,0,99,0,1
0,18,0,41973,5,7,2,0,3,0,0,0,0,5,0,0
0,42,2,184857,2,9,0,1,0,0,0,0,0,16,0,0
0,25,0,192273,5,13,1,9,1,0,0,0,0,40,0,1
0,23,0,109430,3,9,1,5,3,0,1,0,0,40,0,0
0,45,0,162915,2,10,2,8,2,0,1,0,0,50,0,0
1,60,0,532845,4,2,1,3,1,0,1,0,0,40,1,0
1,50,3,160151,4,10,1,5,1,0,1,0,0,60,0,0
0,45,1,138626,1,10,0,9,1,0,0,0,1876,50,1,0
0,38,2,28887,2,7,1,5,1,0,0,0,0,50,0,0
1,37,1,197429,5,9,2,10,2,0,0,0,0,45,1,0
0,40,1,34540,7,14,3,6,4,0,0,0,0,44,0,1
0,21,0,254904,6,9,1,4,3,0,1,0,0,30,0,0
0,23,6,368739,4,13,2,1,0,0,0,0,0,40,0,0
1,40,0,213821,7,14,0,0,0,0,0,0,0,40,0,0
0,18,0,395567,2,9,2,5,3,0,0,0,0,40,0,0
0,52,0,128272,0,9,1,5,1,0,0,0,0,14,0,0
0,20,0,210474,1,10,1,0,3,0,0,0,0,15,0,0
0,39,3,85566,7,13,1,10,1,1,1,0,0,40,0,1
0,72,0,38360,1,9,2,4,3,0,1,0,0,16,0,0
0,45,0,88265,1,9,1,12,5,0,1,0,0,40,0,0
0,23,0,210443,0,13,1,2,5,0,1,0,0,40,0,0
0,61,0,190682,0,9,4,7,1,2,0,0,1669,50,0,0
0,46,2,187581,0,9,0,8,2,0,1,0,0,40,0,0
0,18,2,226956,1,9,0,4,3,0,1,0,0,30,4,0
0,26,1,176077,4,10,1,3,3,0,1,0,0,40,0,0
0,27,6,190911,6,9,1,6,2,0,0,0,0,45,0,0
1,47,0,138107,5,13,2,7,2,0,1,0,2258,40,0,1
0,53,0,263729,1,10,4,6,4,0,1,0,0,40,0,0
0,19,0,189574,3,9,1,5,3,0,1,0,0,30,0,0
0,26,1,294400,0,9,1,4,1,0,1,0,0,38,0,1
0,35,0,397307,3,14,0,5,0,1,0,0,0,55,0,1
1,51,6,229465,3,14,1,1,1,0,0,15024,0,50,0,1
0,35,0,228493,3,10,1,6,2,0,0,0,0,48,0,0
1,33,0,135312,0,13,1,2,1,0,0,0,0,40,0,0
0,59,4,83542,7,12,1,12,1,0,1,0,0,40,0,0
0,36,5,127772,0,13,2,0,3,0,0,0,0,40,0,0
0,25,2,367306,1,10,1,12,3,0,0,0,0,40,0,0
1,31,1,85077,5,13,1,2,4,0,1,0,1902,20,0,1
1,39,0,361838,4,13,2,0,4,0,0,0,0,6,0,0
0,34,0,375680,8,12,3,4,3,1,0,0,0,40,0,0
1,44,0,205474,5,13,1,5,1,0,1,0,0,40,0,1
0,67,2,431426,5,9,2,2,5,0,1,0,0,2,1,0
0,29,0,356133,5,10,0,10,4,1,0,0,0,40,0,1
0,20,1,163911,1,10,0,2,0,0,1,0,0,40,0,0
0,24,0,420779,2,9,1,12,1,0,1,0,0,35,1,0
0,22,0,210802,1,10,1,0,0,1,0,0,0,35,0,0
0,39,0,196673,2,9,1,0,4,2,0,5013,0,40,1,0
0,34,5,154227,1,10,2,4,1,0,1,0,0,75,0,1
0,21,1,243368,14,1,1,12,1,0,0,0,0,50,0,0
0,59,2,283635,5,14,1,11,4,0,1,0,0,40,0,1
0,32,0,176998,4,13,1,5,3,0,1,0,0,40,0,0
0,30,0,194901,7,15,3,7,5,2,1,0,0,55,1,1
1,58,0,172618,11,15,0,3,0,0,0,0,0,45,0,1
0,34,0,212163,2,10,2,2,3,0,1,0,0,25,0,0
0,52,2,314627,4,14,2,2,5,3,1,0,0,40,0,0
0,54,5,375134,5,11,2,4,0,0,0,0,0,40,0,0
1,32,0,167990,5,14,3,0,0,0,1,14084,0,40,0,1
1,37,1,191754,4,13,2,2,2,0,0,0,0,50,1,0
0,52,0,292110,8,3,0,6,0,1,0,0,0,40,0,0
0,54,4,136224,3,14,4,10,0,1,0,0,0,30,0,0
0,19,1,208506,5,10,1,0,4,0,1,0,0,28,0,0
0,20,0,200153,0,9,2,8,3,0,0,0,0,38,0,0
0,41,0,185267,5,13,1,9,1,0,0,0,0,40,0,1
1,66,3,222810,4,10,3,4,4,0,1,7896,0,40,11,1
1,55,3,200497,5,14,0,7,0,0,0,0,0,45,0,1
0,35,1,242094,5,9,2,7,4,1,0,0,0,40,1,0
0,52,0,48343,13,11,0,6,0,0,0,0,0,40,0,0
0,66,1,107112,10,4,1,3,4,1,0,0,0,30,0,0
0,63,0,100099,2,9,5,1,2,2,1,0,0,40,1,0
0,35,0,267966,7,7,1,10,3,0,0,0,0,50,0,0
0,49,0,140121,6,9,2,7,4,0,0,0,0,50,0,0
1,34,0,192002,0,13,0,2,0,0,0,0,0,40,0,1
1,31,0,139822,1,9,1,2,1,0,0,0,0,40,0,0
0,42,0,179524,0,13,4,1,4,0,1,0,0,50,0,0
1,46,1,389843,0,13,0,5,0,0,0,0,0,50,25,1
0,19,0,40425,4,10,1,9,1,0,1,0,0,28,0,0
1,56,2,186556,5,10,1,6,1,0,0,0,0,50,0,0
1,35,3,475324,0,13,0,0,0,0,0,0,0,40,0,1
0,20,0,122971,5,10,0,2,2,1,1,0,0,35,0,0
0,31,4,122749,14,11,0,8,4,0,1,0,0,20,0,0
0,27,3,257124,0,13,1,2,5,0,0,0,0,35,0,0
0,47,1,334679,2,14,3,7,3,2,1,0,0,42,16,0
1,38,2,193026,2,9,0,9,0,0,0,0,0,50,0,0
0,24,0,373718,0,10,2,11,0,0,1,0,0,20,0,0
0,31,0,228873,0,9,1,4,1,0,1,0,0,40,0,0
0,60,3,129379,0,10,1,9,3,0,1,0,0,40,0,0
0,33,5,615893,5,14,0,4,0,1,0,0,0,40,34,0
1,42,5,238188,0,14,2,0,2,0,0,0,0,35,1,0
1,52,0,74024,6,14,1,9,1,0,1,0,0,45,0,1
0,38,1,322143,0,13,1,4,1,0,0,0,0,10,0,0
0,53,0,195638,0,9,2,3,2,0,1,0,0,40,0,0
0,21,3,99199,1,9,1,6,4,0,0,0,0,36,0,0
0,19,2,170720,3,9,1,5,3,0,1,0,0,20,0,0
0,20,0,211968,2,10,3,9,3,0,0,0,0,15,0,0
0,24,0,293324,0,9,2,7,3,0,1,0,0,40,0,0
0,54,1,169785,1,10,0,9,1,0,1,0,0,40,6,0
0,45,1,235431,1,9,3,7,4,1,0,0,0,40,0,0
1,27,0,185647,2,9,1,10,1,2,1,0,0,50,1,0
1,47,2,187087,4,13,3,1,2,0,1,0,0,40,0,0
1,35,2,186934,8,14,3,8,0,0,1,0,0,40,0,1
0,25,2,173212,1,12,2,2,0,0,1,2354,0,45,0,0
1,46,0,176552,1,7,4,10,3,3,1,0,0,40,0,0
1,57,4,225913,0,10,1,3,3,0,1,0,0,45,0,0
0,43,0,248094,3,9,2,4,3,0,0,0,0,40,0,0
0,45,0,226246,2,9,1,5,4,0,0,0,0,50,0,0
1,43,0,172401,6,9,0,6,0,0,0,0,0,40,0,0
0,26,0,104746,2,9,1,1,1,2,1,5013,0,60,1,0
0,59,0,328525,1,9,1,2,3,0,1,2414,0,15,0,0
0,82,3,194590,1,11,0,5,0,0,0,0,0,8,0,0
1,40,4,183096,10,5,0,1,5,0,1,0,0,40,32,0
0,42,0,180019,0,9,2,8,1,0,0,0,0,65,0,0
1,65,1,167414,1,9,1,1,1,0,0,0,0,59,0,0
1,63,2,35021,4,13,2,0,2,2,0,0,1977,32,25,1
0,18,0,130652,0,10,2,4,5,2,0,0,0,25,1,0
1,72,6,52138,5,16,0,2,0,0,0,0,2392,25,0,1
0,30,0,163003,2,13,1,0,1,2,1,0,0,52,18,1
0,19,2,571853,2,9,1,3,2,0,0,0,0,30,0,0
1,58,0,170108,5,14,1,5,3,0,1,0,0,40,0,0
0,23,2,200089,4,10,0,1,5,0,0,0,0,40,17,0
0,43,0,160246,2,10,2,0,3,1,1,0,0,40,0,0
0,41,0,106900,3,13,2,12,3,0,1,0,0,38,0,0
0,43,3,159449,4,10,0,11,0,0,0,0,0,40,0,0
0,31,2,209448,12,6,1,8,1,0,0,2105,0,40,5,0
0,20,2,162667,9,7,3,5,2,0,1,0,0,40,14,0
0,25,0,183575,2,7,1,3,1,0,0,0,0,40,0,0
0,61,0,243493,1,9,0,4,0,1,0,0,0,12,0,0
0,21,0,301199,1,10,1,11,1,0,1,0,0,40,0,0
1,36,1,129573,3,12,2,1,2,0,0,0,0,60,1,0
0,32,2,169841,4,10,3,7,1,0,1,0,0,55,0,0
1,36,4,328466,8,3,1,4,1,1,1,0,0,50,4,1
0,38,0,450924,11,8,1,0,1,2,1,3942,0,40,1,0
1,37,0,125167,1,10,1,6,1,0,0,0,0,60,0,0
0,21,0,189888,2,9,2,5,4,0,0,3325,0,60,0,0
0,32,2,128002,6,11,0,4,3,0,1,0,0,45,0,0
0,24,0,88676,0,9,3,10,3,0,1,0,0,35,0,0
0,23,0,262744,1,10,2,6,3,0,0,0,0,40,0,0
0,55,0,290124,4,3,2,7,3,0,1,0,0,40,4,0
0,27,0,156266,2,9,2,0,3,1,0,0,0,20,0,0
1,47,0,420986,7,13,1,5,1,1,1,0,0,40,0,1
0,46,2,56482,4,10,2,4,0,1,1,0,0,40,0,0
0,25,0,181814,6,9,1,4,1,0,1,0,0,40,0,0
0,64,6,257790,3,9,2,12,3,0,1,0,0,38,0,0
1,53,0,153052,3,9,0,3,0,0,0,0,0,40,0,0
0,41,0,196344,4,2,1,2,1,0,1,0,0,50,1,0
0,56,1,129762,2,10,3,0,0,0,0,0,0,35,0,0
0,22,5,236330,5,10,1,10,4,1,0,0,1721,20,0,0
0,32,3,198211,7,11,5,1,3,0,0,0,0,40,0,0
0,29,3,107411,5,10,4,6,4,0,1,0,0,40,0,0
0,40,0,143069,2,9,1,10,1,2,1,0,0,40,1,0
0,26,0,158846,3,9,0,11,0,0,0,0,0,45,0,0
1,52,1,209642,1,9,1,1,1,0,0,0,0,45,0,0
0,27,0,195562,1,9,2,10,2,1,1,0,0,20,0,0
0,35,1,218955,0,13,0,5,0,0,0,0,0,40,0,1
0,58,1,310014,7,13,0,8,0,0,0,0,0,25,0,0
0,46,3,421223,1,10,1,9,1,0,1,0,0,40,1,0
0,54,0,124194,3,9,2,5,2,0,1,0,0,40,0,0
1,38,0,169104,5,14,0,0,0,0,0,0,0,60,0,0
0,62,1,302142,3,9,1,1,2,0,0,2961,0,30,0,0
0,25,2,186925,4,10,2,0,0,0,1,2597,0,48,0,0
0,35,1,372525,0,13,0,1,0,0,0,0,0,40,0,0
1,59,0,197148,2,9,0,12,0,0,0,0,0,24,0,0
0,29,2,271466,7,11,0,3,0,0,0,0,0,43,0,0
0,60,0,33266,0,9,1,12,1,0,1,0,0,40,0,0
0,36,0,163278,7,14,1,6,0,0,0,0,0,40,0,0
1,45,0,238567,5,13,1,7,1,0,1,0,0,40,18,1
0,40,2,33155,2,9,2,1,3,0,0,0,0,40,0,0
0,24,0,137591,4,10,1,9,5,0,0,0,1762,40,0,0
0,38,0,103323,3,9,0,0,0,0,0,0,0,40,0,1
0,35,0,99156,4,13,2,7,2,2,1,0,0,50,1,1
1,50,6,302708,0,13,1,8,2,2,0,7688,0,50,14,1
0,37,0,143058,2,6,0,5,0,0,0,0,0,50,0,0
1,38,0,91039,5,14,1,0,1,0,1,0,0,65,0,1
0,36,2,51838,5,10,2,0,4,0,1,0,0,40,0,0
0,22,0,167787,3,9,0,9,0,0,1,0,0,40,0,0
0,50,1,204838,5,9,0,9,0,0,1,0,0,38,1,0
0,32,0,211349,11,6,3,6,2,0,1,0,0,40,0,0
0,23,0,161478,1,10,2,4,3,4,0,0,0,40,0,0
0,27,1,70657,1,10,1,1,3,0,0,0,0,35,0,0
0,30,0,143766,0,9,2,8,1,0,1,0,0,30,0,0
0,40,1,170649,2,10,1,1,2,0,0,0,0,8,0,0
0,42,2,236110,12,3,5,1,1,0,0,0,0,40,4,0
0,19,0,178811,0,9,3,7,3,1,0,0,0,20,0,0
0,29,1,133625,1,9,0,1,0,1,0,0,0,40,0,0
1,50,0,195844,9,12,0,6,0,0,0,0,0,50,0,0
0,21,3,478457,5,10,0,3,2,0,0,0,0,12,0,0
0,35,0,54953,0,9,1,4,1,0,0,0,0,40,0,0
1,27,0,253814,3,13,2,12,2,0,0,0,0,40,0,1
0,35,4,108198,0,9,3,9,1,4,1,0,0,15,0,0
1,41,6,564135,0,14,2,9,2,0,0,0,0,40,1,0
0,30,0,66278,2,9,2,4,2,2,0,0,0,40,1,0
0,29,0,159768,1,9,1,12,1,0,0,3325,0,40,21,0
0,40,0,55508,12,4,3,3,4,0,0,0,0,40,0,0
1,44,1,264740,6,15,0,11,0,0,0,0,0,40,0,0
0,51,0,257337,3,9,0,4,0,0,0,0,0,50,0,0
1,34,0,275438,4,10,0,2,0,0,0,5178,0,40,0,1
0,44,0,100584,1,9,0,12,0,3,0,0,0,40,0,0
0,18,0,231562,0,9,2,4,3,0,0,0,0,33,0,0
0,47,0,306183,1,10,3,5,1,0,1,0,0,44,0,0
1,28,0,138692,4,13,1,9,1,2,1,0,0,40,1,1
0,26,1,173593,2,14,0,7,0,0,0,0,0,20,17,0
1,48,2,296066,2,10,1,7,2,0,0,0,0,50,0,0
0,27,0,101618,0,9,2,10,3,0,1,0,0,50,0,0
0,36,2,51424,2,9,1,6,1,0,1,0,0,40,0,0
1,33,2,260782,4,10,0,1,0,0,0,0,0,41,0,0
0,24,0,230229,4,3,1,7,5,0,1,0,0,40,4,0
0,46,0,130779,0,10,1,2,3,0,1,0,0,40,0,0
0,55,1,127014,5,9,2,7,2,0,0,0,0,60,1,0
0,60,0,282660,13,4,0,1,0,0,0,0,0,40,0,0
0,18,3,163788,4,10,1,8,2,0,1,0,0,40,0,0
0,20,0,190772,11,12,3,10,0,0,0,0,0,40,0,0
1,76,3,172637,4,10,0,8,0,0,0,0,0,20,0,0
0,64,0,180247,6,4,1,7,1,0,1,0,0,40,0,0
0,23,2,174626,2,9,1,6,2,0,0,0,0,25,0,0
0,32,0,268147,3,11,2,12,0,0,0,0,0,60,0,0
0,32,0,282611,0,13,2,2,4,0,1,0,0,40,0,0
0,17,2,191260,4,5,0,4,3,0,0,1055,0,24,0,0
1,62,0,94318,3,13,2,6,3,0,1,0,0,50,0,0
0,59,0,268700,1,9,1,4,1,0,0,0,0,40,0,0
0,40,2,694812,1,10,1,3,0,0,1,0,0,40,0,0
0,70,0,206232,0,6,0,1,0,0,0,0,0,50,0,0
0,18,0,201613,3,8,0,5,0,0,1,0,0,20,0,0
0,29,5,214284,8,14,1,8,2,2,0,0,0,20,11,0
0,18,0,212370,0,9,1,4,1,0,0,0,0,25,0,0
0,33,4,202498,6,4,4,5,1,0,0,0,0,40,11,0
0,45,1,189802,1,10,0,2,1,0,1,0,0,40,1,0
0,32,1,137875,5,10,2,5,3,0,1,0,0,30,0,0
0,62,4,225657,5,9,2,5,2,0,0,0,0,24,1,0
0,49,0,185041,0,9,3,5,2,0,1,0,0,40,0,0
0,57,2,188877,11,5,4,8,0,1,1,0,0,40,0,0
0,49,4,174702,0,10,2,5,2,2,1,0,0,35,1,0
0,53,2,242606,1,9,1,7,1,0,0,0,0,40,0,0
0,71,0,365996,6,13,4,6,5,0,0,0,0,6,0,0
1,41,0,274363,0,10,3,8,0,0,1,0,0,80,0,0
0,24,0,97212,8,12,1,5,4,0,1,0,0,40,0,0
0,34,2,362787,0,9,3,5,2,1,0,0,0,35,0,0
0,62,0,177791,11,6,0,7,2,0,0,0,0,40,0,0
1,41,0,138975,4,13,1,5,3,0,1,7688,0,45,0,1
0,22,1,509048,1,9,1,5,5,1,1,0,0,37,0,0
0,20,2,298227,5,10,0,5,0,0,0,0,0,35,0,0
0,46,0,273771,1,9,1,10,1,0,0,0,0,40,0,0
0,25,2,32276,4,13,0,5,0,0,0,0,0,40,0,1
1,64,3,388594,6,15,0,3,0,0,0,15024,0,45,9,1
1,41,6,114967,5,11,1,8,2,1,0,0,0,40,0,0
0,43,2,255835,1,10,1,0,5,0,0,0,0,40,0,0
0,36,1,98360,1,9,0,0,0,0,0,0,0,40,0,1
0,17,1,368700,2,7,0,8,3,0,0,0,0,10,0,0
0,37,4,36989,4,10,1,2,1,0,1,0,0,40,0,0
0,59,0,144092,0,9,1,4,1,0,0,0,0,40,0,0
1,45,2,543922,1,14,3,10,1,0,0,14344,0,48,0,1
0,20,0,103840,3,9,0,3,1,0,1,0,0,42,0,0
0,17,0,142912,9,6,1,5,1,0,0,0,0,40,0,0
0,25,5,192321,12,12,1,10,4,0,1,0,0,80,0,0
0,20,2,161978,2,9,4,5,2,0,0,0,0,40,0,0
1,53,4,137547,14,15,2,2,1,4,1,27828,0,40,11,1
1,49,4,111959,4,13,3,1,2,0,1,0,0,60,35,0
0,69,2,108196,5,6,1,1,5,0,0,0,0,40,0,0
1,26,1,176795,0,13,1,6,4,0,1,0,0,40,0,0
0,62,2,73292,4,10,0,3,0,0,0,0,0,40,0,0
0,48,0,177211,7,7,1,2,1,0,1,0,0,40,0,0
1,31,0,22201,2,9,0,6,0,1,0,0,0,40,0,0
1,29,0,54932,2,10,3,9,4,0,1,0,0,35,0,0
0,20,0,286391,1,10,1,2,1,0,1,2176,0,20,0,0
0,27,0,191230,0,10,2,6,0,1,1,0,0,25,0,0
0,20,1,151790,5,10,1,6,4,0,1,0,0,30,0,0
0,35,0,165930,2,10,2,9,3,0,1,0,0,40,0,0
0,39,1,225504,2,14,1,3,1,0,0,0,0,40,0,0
0,61,4,115023,6,9,0,1,0,0,0,0,0,40,0,0
0,19,2,169853,2,9,1,5,2,0,0,0,0,24,0,0
0,46,0,81497,2,9,3,13,2,2,0,0,0,48,1,0
0,30,0,175931,1,9,1,10,3,0,1,0,0,40,0,0
0,37,2,349116,1,9,0,5,0,1,0,0,0,44,0,0
0,29,0,131088,0,10,1,5,3,0,1,0,0,40,0,0
0,23,0,60331,2,10,3,8,2,0,1,0,0,60,0,0
1,39,4,172538,7,13,0,2,0,0,0,0,0,50,0,1
0,49,0,228583,6,9,2,1,4,0,0,0,0,40,9,0
0,35,0,22641,1,9,0,2,0,3,0,0,0,40,0,0
0,21,4,161930,5,9,1,5,3,1,1,0,1504,30,1,0
0,34,2,144798,1,10,1,7,0,0,0,0,0,40,0,0
0,36,1,68781,0,10,1,4,1,2,1,0,0,35,1,0
1,29,0,273051,4,13,3,1,2,0,1,0,0,52,27,0
0,51,0,63685,6,9,0,6,0,2,0,0,0,50,12,0
1,50,0,98975,5,13,1,6,1,0,0,15024,0,40,0,1
1,41,0,221947,4,10,0,0,0,0,0,0,1887,50,0,1
1,34,4,186824,6,15,0,2,0,0,0,15024,0,40,0,1
0,20,0,34590,1,10,2,10,3,0,0,0,0,60,0,0
0,34,1,203357,5,10,1,6,5,0,1,0,0,40,0,0
1,30,0,378009,2,14,3,1,2,0,1,0,0,50,0,1
0,46,2,123598,4,13,2,5,1,0,1,0,0,40,0,1
0,41,0,170214,1,9,0,1,0,0,0,0,2179,40,0,0
0,21,6,96483,5,10,1,6,4,2,1,0,0,12,0,0
1,28,0,421967,4,13,1,9,4,2,0,0,0,60,1,0
0,27,3,289039,1,10,2,9,0,4,0,0,0,40,0,0
0,49,0,168191,8,4,0,4,0,0,0,0,0,70,22,0
0,64,2,256019,1,14,1,0,1,0,1,0,0,35,0,0
0,57,0,286836,5,6,0,1,0,0,0,0,0,8,0,0
0,43,1,33310,1,9,2,6,1,0,1,0,0,40,0,0
0,33,2,618191,3,9,1,9,0,0,0,0,0,40,0,0
0,26,2,96130,0,9,2,8,2,0,1,0,0,40,0,0
0,45,6,172111,1,13,0,0,2,1,0,0,0,60,0,1
0,58,4,234841,0,9,1,13,1,0,1,0,0,72,0,0
0,37,2,38468,4,10,1,4,1,0,1,0,0,40,0,0
1,55,0,182460,0,9,1,4,1,0,1,15024,0,35,0,1
1,44,6,352971,0,13,1,8,2,0,0,0,0,45,0,1
0,34,2,235124,0,9,2,0,5,1,0,0,0,35,0,0
1,33,0,34748,6,9,0,3,5,0,1,0,1887,20,0,1
0,53,0,196278,1,10,3,0,4,0,1,0,0,40,0,0
0,45,0,166056,2,9,4,3,3,1,0,0,0,40,0,0
1,59,1,109638,5,9,2,4,2,0,0,0,0,40,1,0
0,29,0,250679,1,9,1,5,1,0,0,0,0,40,0,0
0,44,0,113324,1,9,1,10,3,0,1,0,0,40,0,0
0,26,5,220656,0,13,0,0,1,1,0,0,0,38,9,0
0,41,0,113823,0,13,1,1,4,0,0,0,0,40,0,0
0,54,2,175912,0,9,4,3,5,0,1,914,0,40,0,0
1,30,2,218640,2,10,2,6,2,1,0,0,0,40,0,0
1,70,6,247383,1,10,2,9,1,0,1,0,0,40,0,0
0,40,4,110862,12,12,0,9,0,0,0,0,2377,50,0,1
0,25,0,112835,4,13,2,1,0,0,1,0,0,40,0,0
0,41,0,190591,8,12,2,8,0,1,1,0,0,40,25,0
1,56,2,112840,1,9,1,1,1,0,0,0,0,55,0,0
1,31,0,113543,1,10,0,5,0,0,0,0,0,40,0,0
0,21,0,224640,1,10,2,4,3,0,0,0,0,40,0,0
0,18,0,186909,2,9,2,7,3,2,0,1055,0,30,1,0
0,34,0,90614,2,9,4,2,1,0,0,0,0,50,0,0
0,33,2,189843,10,4,1,3,1,0,1,0,0,40,0,0
0,37,0,272950,0,9,1,7,1,0,1,0,0,40,0,0
0,20,2,150084,6,9,1,5,2,0,0,0,0,25,0,0
0,42,3,70240,1,10,4,9,2,2,0,0,0,40,0,1
0,44,0,317535,14,2,1,0,5,0,0,0,0,40,2,0
0,32,1,87310,2,9,0,3,0,0,0,0,0,41,0,0
0,35,3,202027,0,10,3,9,2,2,1,0,0,60,1,0
0,22,0,194723,3,13,1,0,1,0,0,0,0,10,0,0
0,23,0,188505,4,13,2,0,5,2,0,0,0,25,1,0
0,23,0,170070,3,8,0,8,2,0,1,0,0,38,0,0
0,41,2,196456,8,14,1,8,0,0,0,0,0,40,0,1
0,32,0,108256,0,9,3,7,2,0,1,0,0,40,0,0
0,44,2,160323,1,9,0,6,0,1,0,0,0,40,0,0
1,46,0,186410,14,15,2,1,1,0,1,0,0,50,0,1
0,20,2,141453,5,10,0,8,2,1,0,0,0,10,0,0
0,46,1,456956,3,9,0,3,0,0,0,0,0,60,0,0
0,21,0,190761,2,6,0,8,0,0,0,0,0,70,0,0
0,25,0,165315,1,9,0,8,4,0,0,0,0,37,0,0
0,30,0,169841,3,9,3,7,3,0,1,0,0,25,0,0
0,39,0,358837,1,10,2,4,1,2,1,0,0,40,0,0
0,23,2,73514,2,9,1,4,2,1,1,0,0,40,3,0
1,31,1,154227,5,9,2,4,2,0,0,0,0,43,1,0
0,62,0,77884,6,9,0,6,0,2,0,0,0,40,6,0
0,34,1,213226,2,13,0,0,0,0,0,0,1485,35,11,1
0,54,5,54377,3,14,4,10,0,1,0,0,0,40,0,0
0,35,2,312232,3,9,3,3,0,0,1,0,0,50,0,0
0,35,0,185366,4,13,2,4,1,0,1,0,0,50,0,1
0,49,0,57665,4,13,4,0,3,0,0,0,0,40,0,0
1,44,1,115323,0,14,2,9,2,0,0,0,0,40,1,0
1,67,5,65475,3,9,0,9,0,0,0,0,0,40,0,0
0,45,1,188694,2,9,0,2,0,0,0,0,0,40,0,0
0,29,2,266043,8,5,0,10,0,0,0,0,0,40,0,0
1,30,0,328242,0,13,1,8,2,2,0,0,0,40,19,1
0,33,4,316663,0,10,1,5,4,2,0,0,0,50,1,0
0,19,5,282721,1,10,1,1,0,1,1,0,0,12,0,0
0,33,0,232475,1,10,2,4,3,0,1,0,0,45,0,0
0,40,0,193995,0,9,2,4,3,0,1,0,0,30,0,0
0,19,4,252292,2,9,2,5,5,2,1,0,0,40,1,0
1,44,0,33521,2,10,2,10,3,0,1,0,0,40,0,0
0,36,1,106964,5,9,2,6,2,0,0,0,0,40,1,0
0,33,2,192256,0,13,1,4,2,0,0,0,0,50,0,1
0,25,0,229287,7,13,0,5,4,1,0,0,0,25,0,0
0,58,6,183870,12,6,1,7,2,0,1,0,0,40,0,0
1,61,2,72886,0,9,1,5,1,0,1,0,0,38,0,0
0,54,0,146409,4,10,2,0,3,0,1,0,0,40,0,0
0,26,0,152035,0,9,3,1,0,0,0,0,0,40,0,0
1,52,0,284329,1,10,0,1,0,0,0,0,0,45,0,0
0,42,0,123816,0,9,2,2,2,1,0,0,0,40,0,0
0,26,0,159732,4,10,0,0,0,0,0,0,0,60,0,0
0,40,2,269168,2,9,0,1,0,3,0,0,0,40,1,0
0,25,2,58441,0,13,2,11,4,0,1,0,0,40,0,0
0,37,0,69251,2,10,1,8,1,3,1,0,0,40,0,0
0,33,0,41610,3,13,2,6,3,0,1,0,0,40,0,0
1,63,1,247986,14,15,1,6,1,0,1,0,0,30,0,0
0,38,0,167725,4,13,6,9,3,3,0,0,0,84,17,1
0,35,1,205852,1,9,0,1,0,0,0,0,0,40,0,0
1,48,6,326048,6,13,1,6,1,0,1,0,0,44,0,1
0,63,1,126540,1,10,1,3,1,0,0,0,0,5,0,0
0,19,0,57145,0,9,2,8,3,0,0,0,0,25,0,0
1,62,1,178764,0,9,3,3,2,0,1,0,0,40,0,0
0,50,0,344621,0,9,1,5,1,0,0,0,0,40,0,0
1,39,2,284166,4,13,2,8,1,0,1,0,1902,50,0,1
0,20,2,34310,5,10,0,5,3,0,0,0,0,20,0,0
0,27,6,114158,5,13,0,6,0,0,1,0,0,40,0,0
0,39,0,188540,6,9,2,7,3,0,0,0,0,45,0,0
1,48,2,36503,4,10,1,4,1,0,1,0,0,40,0,0
0,41,0,324629,7,13,0,6,0,0,0,0,0,40,18,1
1,28,5,163862,1,13,1,0,1,0,1,5178,0,40,0,1
0,48,0,245948,0,9,0,1,2,1,1,2174,0,40,0,0
0,29,2,112754,4,10,2,8,4,0,1,0,0,40,0,0
1,58,5,258883,3,13,2,6,3,0,1,0,0,60,0,0
0,44,2,208528,12,12,0,8,0,0,0,0,0,30,0,0
0,33,6,155781,5,10,1,6,1,0,0,0,0,60,4,0
0,45,3,312678,3,14,0,12,0,0,1,0,0,38,0,0
1,50,1,192982,5,9,2,11,2,0,0,0,1848,40,1,1
1,46,0,149640,4,13,1,2,1,0,1,0,0,45,21,1
0,71,3,193863,4,4,3,8,5,0,1,0,0,16,12,0
0,31,0,305692,4,10,0,9,2,1,1,0,0,40,0,0
0,69,0,200560,3,13,2,1,3,0,1,0,0,20,0,0
1,46,0,268022,3,14,1,5,1,1,1,0,0,55,17,1
0,55,2,176317,1,9,6,0,3,0,1,0,0,40,0,0
